code_insee;nom_commune;code_departement;dose_rayonnements_telluriques;dose_rayonnements_cosmiques;dose_radon_maison_individuelle;dose_radon_habitat_collectif;dose_depots_essais_atmospheriques_et_tchernobyl;;
39281;Le Latet;39;355;380;8552;3838;46;;
39282;La Latette;39;364;446;8603;3856;9;;
39283;Lavancia-Epercy;39;403;332;8424;3795;46;;
39284;Lavangeot;39;521;318;7145;3360;9;;
39285;Lavans-lès-Dole;39;552;318;7296;3412;9;;
39286;Lavans-lès-Saint-Claude;39;383;366;6086;3001;46;;
39288;Lavigny;39;361;331;6254;3058;46;;
39289;Lect;39;394;367;7243;3394;46;;
39290;Valzin en Petite Montagne;39;383;344;6132;3016;46;;
39291;Lemuy;39;392;386;8823;3930;46;;
39292;Lent;39;315;414;7861;3604;9;;
39293;Leschères;39;358;414;6076;2997;46;;
39295;Loisia;39;410;343;5301;2734;9;;
39296;Lombard;39;469;322;6519;3148;46;;
39297;Longchaumois;39;360;447;7535;3493;46;;
39298;Longcochon;39;363;440;8308;3755;9;;
39299;Longwy-sur-le-Doubs;39;670;315;5828;2913;9;;
39300;Lons-le-Saunier;39;357;323;3821;2231;46;;
39301;Loulle;39;338;398;7694;3547;46;;
39302;Louvatange;39;542;322;7949;3634;46;;
39304;Le Louverot;39;370;327;6428;3117;46;;
39305;La Loye;39;549;319;6170;3029;9;;
39306;Macornay;39;369;325;5186;2695;46;;
39307;Maisod;39;393;365;6353;3092;46;;
39308;Malange;39;539;321;7470;3471;9;;
39310;Mantry;39;469;330;6582;3169;46;;
39312;Marigna-sur-Valouse;39;388;344;5784;2898;9;;
39313;Marigny;39;354;364;7438;3460;46;;
39314;Marnézia;39;368;365;7472;3472;46;;
39315;Marnoz;39;422;333;7657;3534;46;;
39317;La Marre;39;342;366;6935;3289;46;;
39318;Martigna;39;370;392;6681;3203;46;;
39319;Mathenay;39;457;321;7382;3441;46;;
39320;Maynal;39;462;326;5332;2745;9;;
39321;Menétru-le-Vignoble;39;383;342;6572;3166;46;;
39322;Menétrux-en-Joux;39;328;395;7027;3320;46;;
39323;Menotey;39;574;325;6561;3162;9;;
39324;Mérona;39;374;390;6919;3284;46;;
39325;Mesnay;39;386;323;7382;3441;46;;
39326;Mesnois;39;380;355;7700;3549;46;;
39327;Messia-sur-Sorne;39;369;322;4674;2521;46;;
39328;Meussia;39;360;377;5839;2917;46;;
39329;Mièges;39;332;412;8113;3689;9;;
39330;Miéry;39;377;342;6911;3281;46;;
39331;Mignovillard;39;365;441;10317;4438;46;;
39333;Moirans-en-Montagne;39;369;385;6295;3072;46;;
39334;Moiron;39;360;332;5522;2809;46;;
39335;Moissey;39;651;322;7012;3315;9;;
39336;Molain;39;346;376;7413;3451;46;;
39337;Molamboz;39;476;323;7410;3450;46;;
39338;Molay;39;629;315;5558;2822;9;;
39339;Chassal-Molinges;39;381;339;6097;3005;9;;
39342;Monay;39;441;324;6612;3180;46;;
39343;Monnetay;39;390;376;5686;2865;9;;
39344;Monnet-la-Ville;39;348;362;7751;3566;46;;
39345;Monnières;39;528;326;6197;3039;9;;
39346;Montagna-le-Reconduit;39;425;341;4465;2450;9;;
39348;Montaigu;39;357;348;5026;2641;46;;
39349;Montain;39;365;334;6110;3009;46;;
39350;Montbarrey;39;512;318;6607;3178;46;;
39351;Montcusel;39;376;383;7232;3390;46;;
39352;Monteplain;39;505;321;7594;3513;46;;
39353;Montfleur;39;405;340;5591;2833;9;;
39354;Montholier;39;468;325;7073;3336;46;;
39355;Montigny-lès-Arsures;39;450;336;7426;3456;46;;
39356;Montigny-sur-l'Ain;39;350;359;7683;3543;46;;
39359;Montmarlon;39;365;390;9034;4002;46;;
39360;Montmirey-la-Ville;39;586;317;7392;3444;9;;
39361;Montmirey-le-Château;39;583;324;7671;3539;9;;
39362;Montmorot;39;410;321;4259;2380;46;;
39363;Montrevel;39;396;346;5524;2810;9;;
39364;Montrond;39;342;377;7663;3536;46;;
39365;Mont-sous-Vaudrey;39;512;319;6577;3167;46;;
39366;Mont-sur-Monnet;39;343;391;8422;3794;46;;
39367;Morbier;39;365;430;5988;2968;9;;
39368;Hauts de Bienne;39;352;402;5989;2968;9;;
39370;Mouchard;39;465;326;7606;3517;46;;
39372;Mournans-Charbonny;39;325;422;8077;3677;9;;
39373;Les Moussières;39;399;372;6187;3035;9;;
39375;Moutonne;39;416;361;6069;2995;46;;
39376;Moutoux;39;348;390;8411;3790;46;;
39377;Mutigney;39;615;316;8316;3758;9;;
39378;Les Trois Châteaux;39;442;328;4614;2501;9;;
39379;Nance;39;476;317;5547;2818;9;;
39380;Nancuise;39;393;341;5747;2886;46;;
39381;Les Nans;39;332;395;8404;3788;46;;
39385;Neublans-Abergement;39;614;317;5469;2791;9;;
39386;Neuvilley;39;485;320;6678;3202;46;;
39387;Nevy-lès-Dole;39;561;317;5901;2938;9;;
39388;Nevy-sur-Seille;39;362;325;6624;3183;46;;
39389;Ney;39;325;367;7671;3539;46;;
39390;Nogna;39;360;370;8182;3713;46;;
39391;Nozeroy;39;353;423;8108;3687;9;;
39392;Offlanges;39;650;333;7711;3552;9;;
39393;Onglières;39;337;429;8148;3701;46;;
39394;Onoz;39;393;377;6331;3084;46;;
39396;Orchamps;39;549;319;7406;3449;9;;
39397;Orgelet;39;414;367;6346;3089;46;;
39398;Ougney;39;589;317;7204;3380;46;;
39399;Ounans;39;502;319;6661;3196;46;;
39400;Our;39;537;320;7315;3418;46;;
39401;Oussières;39;490;321;6710;3213;46;;
39402;Pagney;39;598;317;10681;4561;46;;
39403;Pagnoz;39;428;327;7642;3529;46;;
39404;Pannessières;39;353;343;6083;3000;46;;
39405;Parcey;39;596;316;5226;2709;9;;
39406;Le Pasquier;39;351;378;8228;3728;46;;
39407;Passenans;39;406;329;6642;3190;46;;
39408;Patornay;39;380;351;8019;3657;46;;
39409;Peintre;39;584;317;7113;3349;9;;
39411;Perrigny;39;349;330;5088;2662;46;;
39412;Peseux;39;669;315;5739;2883;9;;
39413;La Pesse;39;412;532;6526;3150;9;;
39415;Petit-Noir;39;649;314;5693;2867;9;;
39418;Picarreau;39;334;369;7276;3405;46;;
39419;Pillemoine;39;332;393;7377;3439;9;;
39420;Pimorin;39;398;361;5588;2832;9;;
39421;Le Pin;39;364;334;5754;2888;46;;
39422;Plainoiseau;39;375;328;6154;3024;46;;
39423;Plaisia;39;390;369;6624;3183;46;;
39424;Les Planches-en-Montagne;39;327;419;6020;2978;9;;
39425;Les Planches-près-Arbois;39;368;333;7565;3503;46;;
39426;Plasne;39;360;377;6906;3279;46;;
39427;Plénise;39;341;431;8131;3695;46;;
39428;Plénisette;39;332;422;8168;3708;46;;
39429;Pleure;39;565;318;5044;2647;9;;
39430;Plumont;39;526;323;7414;3452;46;;
39431;Poids-de-Fiole;39;366;368;8624;3863;46;;
39432;Pointre;39;589;317;7413;3451;9;;
39434;Poligny;39;410;332;6967;3300;46;;
39435;Pont-de-Poitte;39;387;350;8374;3778;46;;
39436;Pont-d'Héry;39;389;378;7091;3342;46;;
39437;Pont-du-Navoy;39;350;358;7573;3506;46;;
39439;Port-Lesney;39;442;322;7621;3522;46;;
39441;Prémanon;39;372;518;6124;3014;9;;
39443;Présilly;39;410;364;6461;3128;46;;
39444;Pretin;39;406;346;7577;3507;46;;
39445;Publy;39;351;369;6302;3074;46;;
39446;Pupillin;39;373;352;7241;3393;46;;
39447;Quintigny;39;387;321;6205;3041;46;;
39448;Rahon;39;621;317;5815;2909;9;;
39449;Rainans;39;573;322;6401;3108;9;;
39451;Ranchot;39;541;318;7576;3507;46;;
39452;Rans;39;535;320;7541;3495;9;;
39453;Ravilloles;39;365;376;5653;2854;46;;
39454;Recanoz;39;482;319;6269;3063;46;;
39455;Reithouse;39;387;361;6183;3034;46;;
39456;Relans;39;464;318;5774;2895;9;;
39457;Les Repôts;39;463;317;5097;2665;9;;
39458;Revigny;39;356;336;6145;3021;46;;
39460;La Rixouse;39;354;409;6658;3195;46;;
39461;Rix;39;359;417;8023;3659;9;;
39462;Rochefort-sur-Nenon;39;548;317;6602;3176;9;;
39463;Rogna;39;387;418;6150;3023;9;;
39464;Romain;39;530;326;8664;3876;46;;
39465;Romange;39;524;318;7203;3380;9;;
39466;Rosay;39;410;326;5291;2731;9;;
39467;Rotalier;39;401;326;4971;2622;46;;
39468;Rothonay;39;394;357;5808;2906;46;;
39469;Rouffange;39;541;321;9015;3996;46;;
39470;Les Rousses;39;353;407;5926;2946;9;;
39471;Ruffey-sur-Seille;39;429;317;6134;3017;46;;
39472;Rye;39;565;317;5569;2825;9;;
39473;Saffloz;39;346;390;7458;3467;46;;
39474;Sainte-Agnès;39;430;320;4852;2582;46;;
39475;Saint-Amour;39;470;323;4139;2340;9;;
39476;Saint-Aubin;39;755;315;4780;2557;9;;
39477;Saint-Baraing;39;621;316;5921;2945;9;;
39478;Saint-Claude;39;382;349;5413;2772;46;;
39479;Saint-Cyr-Montmalin;39;467;327;7353;3431;46;;
39480;Saint-Didier;39;406;321;5352;2752;46;;
39481;Saint-Germain-en-Montagne;39;342;386;8338;3766;46;;
39485;Val Suran;39;405;340;5375;2759;9;;
39486;Saint-Lamain;39;422;333;6629;3185;46;;
39487;Saint-Laurent-en-Grandvaux;39;338;453;6326;3082;9;;
39489;Saint-Lothain;39;441;329;6791;3240;46;;
39490;Saint-Loup;39;692;314;5520;2809;9;;
39491;Coteaux du Lizon;39;375;366;5921;2945;46;;
39492;Saint-Maur;39;368;368;6660;3196;46;;
39493;Saint-Maurice-Crillat;39;372;423;6431;3118;46;;
39494;Saint-Pierre;39;338;445;6501;3142;46;;
39495;Saint-Thiébaud;39;426;370;7786;3578;46;;
39497;Saizenay;39;418;366;8122;3692;46;;
39498;Salans;39;514;323;7004;3312;46;;
39499;Saligney;39;658;319;7566;3503;46;;
39500;Salins-les-Bains;39;426;354;7817;3589;46;;
39501;Sampans;39;551;318;6282;3067;9;;
39502;Santans;39;516;320;6692;3207;46;;
39503;Sapois;39;308;377;7944;3632;9;;
39504;Sarrogna;39;382;372;6144;3021;46;;
39505;Saugeot;39;335;416;6825;3252;46;;
39507;Séligney;39;526;319;5854;2922;9;;
39508;Sellières;39;499;319;6514;3146;46;;
39510;Septmoncel les Molunes;39;390;571;5652;2853;9;;
39511;Sergenaux;39;541;317;5394;2766;9;;
39512;Sergenon;39;552;317;5330;2744;9;;
39513;Sermange;39;534;321;7510;3484;46;;
39514;Serre-les-Moulières;39;541;325;7601;3515;9;;
39517;Sirod;39;317;384;7598;3514;9;;
39518;Songeson;39;322;365;7271;3403;46;;
39519;Soucia;39;357;379;6615;3180;46;;
39520;Souvans;39;544;317;6228;3049;46;;
39522;Supt;39;361;391;9585;4189;46;;
39523;Syam;39;309;373;6863;3265;9;;
39525;Tassenières;39;542;321;4902;2599;9;;
39526;Tavaux;39;653;315;5565;2824;9;;
39527;Taxenne;39;540;320;8110;3688;46;;
39528;Thervay;39;653;316;7642;3529;46;;
39529;Thésy;39;391;400;8278;3745;46;;
39530;Thoirette-Coisia;39;392;328;5369;2757;9;;
39531;Thoiria;39;359;374;6537;3154;46;;
39532;Thoissia;39;419;357;4889;2594;9;;
39533;Toulouse-le-Château;39;453;325;6627;3184;46;;
39534;La Tour-du-Meix;39;397;356;6600;3175;46;;
39535;Tourmont;39;440;325;6834;3255;46;;
39537;Trenal;39;434;319;4727;2539;46;;
39538;Uxelles;39;340;379;6787;3239;46;;
39539;Vadans;39;475;323;7650;3532;46;;
39540;Valempoulières;39;350;391;7819;3589;46;;
39543;Vannoz;39;338;379;8146;3701;46;;
39545;Le Vaudioux;39;307;392;7114;3350;9;;
39546;Vaudrey;39;509;317;6720;3216;46;;
39547;Vaux-lès-Saint-Claude;39;378;334;6378;3100;46;;
39548;Vaux-sur-Poligny;39;343;346;7092;3342;46;;
39550;Verges;39;335;363;6732;3220;46;;
39551;Véria;39;421;347;5036;2644;9;;
39552;Vernantois;39;369;335;6048;2988;46;;
39553;Le Vernois;39;366;319;6493;3139;46;;
39554;Vers-en-Montagne;39;372;379;8439;3800;46;;
39555;Vers-sous-Sellières;39;494;319;6451;3125;46;;
39556;Vertamboz;39;373;360;7216;3385;46;;
39557;Vescles;39;378;367;6720;3216;46;;
39558;Vevy;39;338;363;6424;3115;46;;
39559;La Vieille-Loye;39;526;321;6580;3169;46;;
39560;Villard-Saint-Sauveur;39;383;373;5675;2861;9;;
39561;Villards-d'Héria;39;373;395;6272;3064;46;;
39565;Villeneuve-d'Aval;39;465;320;7245;3394;46;;
39567;Villeneuve-sous-Pymont;39;360;327;4875;2590;46;;
39568;Villerserine;39;436;323;6763;3231;46;;
39569;Villers-Farlay;39;483;320;7234;3391;46;;
39570;Villers-les-Bois;39;514;319;6470;3131;46;;
39571;Villers-Robert;39;546;318;6017;2977;9;;
39572;Villette-lès-Arbois;39;442;323;7402;3448;46;;
39573;Villette-lès-Dole;39;560;317;5733;2881;9;;
39574;Villevieux;39;453;316;5622;2843;9;;
39575;Le Villey;39;507;317;6147;3021;46;;
39576;Val-Sonnette;39;433;320;4944;2613;46;;
39577;Vincent-Froideville;39;480;319;6249;3056;46;;
39579;Viry;39;398;416;5897;2937;46;;
39581;Vitreux;39;598;317;8839;3936;46;;
39582;Voiteur;39;409;327;6628;3185;46;;
39583;Vosbles-Valfin;39;389;366;5742;2884;9;;
39584;Vriange;39;647;321;7394;3445;9;;
39585;Vulvoz;39;391;372;6001;2972;9;;
39586;Aresches;39;385;402;8097;3684;46;;
40001;Aire-sur-l'Adour;40;681;304;2972;1943;9;;
40002;Amou;40;596;301;2148;1663;9;;
40003;Angoumé;40;513;301;1261;1362;9;;
40004;Angresse;40;496;298;1189;1338;9;;
40005;Arboucave;40;669;305;2151;1664;9;;
40006;Arengosse;40;516;304;1106;1310;9;;
40007;Argelos;40;621;309;1898;1578;9;;
40008;Argelouse;40;517;302;908;1242;9;;
40011;Arsague;40;581;303;1862;1566;9;;
40012;Artassenx;40;579;305;1894;1577;9;;
40013;Arthez-d'Armagnac;40;612;305;1730;1521;9;;
40014;Arue;40;584;305;1336;1388;9;;
40015;Arx;40;587;310;2247;1697;9;;
40016;Aubagnan;40;656;309;1956;1598;9;;
40017;Audignon;40;585;305;1814;1550;9;;
40018;Audon;40;541;301;1509;1446;9;;
40019;Aureilhan;40;568;298;929;1250;9;;
40020;Aurice;40;590;303;1563;1465;9;;
40021;Azur;40;504;299;1110;1311;9;;
40022;Bahus-Soubiran;40;663;305;2173;1672;9;;
40023;Baigts;40;539;305;1759;1531;9;;
40024;Banos;40;572;307;1900;1579;9;;
40025;Bascons;40;608;304;2205;1683;9;;
40026;Bas-Mauco;40;594;301;1681;1505;9;;
40027;Bassercles;40;623;312;2128;1657;9;;
40028;Bastennes;40;571;304;1857;1565;9;;
40029;Bats;40;668;309;1982;1607;9;;
40030;Baudignan;40;610;310;2327;1724;9;;
40031;Bégaar;40;541;299;1336;1388;9;;
40032;Belhade;40;519;301;885;1235;9;;
40033;Bélis;40;558;304;1156;1326;9;;
40034;Bélus;40;527;299;1515;1449;9;;
40035;Bénesse-lès-Dax;40;493;302;1421;1416;9;;
40036;Bénesse-Maremne;40;492;300;1329;1385;9;;
40037;Benquet;40;601;303;2602;1818;9;;
40038;Bergouey;40;557;307;1896;1578;9;;
40039;Betbezer-d'Armagnac;40;588;307;1869;1569;9;;
40040;Beylongue;40;520;301;1396;1408;9;;
40041;Beyries;40;583;305;1985;1608;9;;
40042;Biarrotte;40;476;300;1702;1512;9;;
40043;Bias;40;549;300;932;1251;9;;
40044;Biaudos;40;470;300;1658;1497;9;;
40046;Biscarrosse;40;507;299;766;1194;9;;
40047;Bonnegarde;40;599;305;1932;1590;9;;
40049;Bordères-et-Lamensans;40;641;302;2106;1649;9;;
40050;Bostens;40;580;306;1362;1396;9;;
40051;Bougue;40;594;301;1630;1487;9;;
40052;Bourdalat;40;623;307;2260;1701;9;;
40053;Bourriot-Bergonce;40;594;306;1337;1388;9;;
40054;Brassempouy;40;601;308;1956;1598;9;;
40055;Bretagne-de-Marsan;40;603;303;1985;1608;9;;
40056;Brocas;40;554;303;1063;1295;9;;
40057;Buanes;40;647;309;1965;1601;9;;
40058;Cachen;40;572;305;1197;1340;9;;
40059;Cagnotte;40;492;301;1562;1464;9;;
40060;Callen;40;556;304;1284;1370;9;;
40061;Campagne;40;567;302;1402;1410;9;;
40062;Campet-et-Lamolère;40;546;300;1232;1352;9;;
40063;Candresse;40;553;298;1350;1393;9;;
40064;Canenx-et-Réaut;40;561;304;1080;1301;9;;
40065;Capbreton;40;486;298;1374;1401;9;;
40066;Carcarès-Sainte-Croix;40;538;300;1330;1386;9;;
40067;Carcen-Ponson;40;527;301;1179;1334;9;;
40068;Cassen;40;549;302;1481;1437;9;;
40069;Castaignos-Souslens;40;617;309;1960;1600;9;;
40070;Castandet;40;635;306;2000;1613;9;;
40071;Castelnau-Chalosse;40;560;304;1684;1506;9;;
40072;Castelnau-Tursan;40;667;310;1962;1600;9;;
40073;Castelner;40;628;315;2200;1681;9;;
40074;Castel-Sarrazin;40;581;300;1918;1585;9;;
40075;Castets;40;516;301;1127;1317;9;;
40076;Cauna;40;583;301;1633;1489;9;;
40077;Cauneille;40;525;298;1810;1549;9;;
40078;Caupenne;40;581;301;1886;1574;9;;
40079;Cazalis;40;580;307;1996;1612;9;;
40080;Cazères-sur-l'Adour;40;653;303;2348;1731;9;;
40081;Cère;40;547;303;1205;1343;9;;
40082;Classun;40;650;309;1985;1608;9;;
40083;Clèdes;40;647;313;2095;1645;9;;
40084;Clermont;40;548;301;1572;1468;9;;
40085;Commensacq;40;516;303;936;1252;9;;
40086;Coudures;40;644;306;1887;1575;9;;
40087;Créon-d'Armagnac;40;624;310;2037;1626;9;;
40088;Dax;40;512;298;1468;1433;9;;
40089;Doazit;40;609;306;1747;1527;9;;
40090;Donzacq;40;569;301;1802;1546;9;;
40091;Duhort-Bachen;40;654;305;2376;1741;9;;
40092;Dumes;40;589;306;1831;1556;9;;
40093;Escalans;40;631;310;2777;1877;9;;
40094;Escource;40;520;302;839;1219;9;;
40095;Estibeaux;40;548;305;1544;1458;9;;
40096;Estigarde;40;614;310;2004;1615;9;;
40097;Eugénie-les-Bains;40;652;305;2121;1654;9;;
40098;Eyres-Moncube;40;621;302;1794;1543;9;;
40099;Fargues;40;642;308;1917;1585;9;;
40100;Le Frêche;40;627;306;1765;1533;9;;
40101;Gaas;40;494;300;1522;1451;9;;
40102;Gabarret;40;633;311;2476;1775;9;;
40103;Gaillères;40;578;302;1547;1459;9;;
40104;Gamarde-les-Bains;40;553;304;1309;1379;9;;
40105;Garein;40;527;302;1026;1282;9;;
40106;Garrey;40;557;300;1540;1457;9;;
40108;Gastes;40;495;299;836;1218;9;;
40109;Gaujacq;40;584;303;1922;1587;9;;
40110;Geaune;40;669;307;1929;1589;9;;
40111;Geloux;40;530;302;1057;1293;9;;
40112;Gibret;40;532;303;1651;1495;9;;
40113;Goos;40;552;302;1357;1395;9;;
40114;Gourbera;40;519;300;1026;1282;9;;
40115;Gousse;40;552;298;1380;1403;9;;
40116;Gouts;40;555;304;1614;1482;9;;
40117;Grenade-sur-l'Adour;40;630;302;1883;1573;9;;
40118;Habas;40;535;306;1705;1513;9;;
40119;Hagetmau;40;641;307;1853;1563;9;;
40120;Hastingues;40;527;300;1877;1571;9;;
40121;Hauriet;40;557;304;2085;1642;9;;
40122;Haut-Mauco;40;584;304;1560;1464;9;;
40123;Herm;40;516;302;1215;1347;9;;
40124;Herré;40;621;310;1847;1561;9;;
40125;Heugas;40;515;299;1359;1395;9;;
40126;Hinx;40;565;301;1385;1404;9;;
40127;Hontanx;40;623;305;1836;1558;9;;
40128;Horsarrieu;40;621;308;1851;1563;9;;
40129;Josse;40;517;298;1503;1444;9;;
40130;Labastide-Chalosse;40;624;306;1986;1608;9;;
40131;Labastide-d'Armagnac;40;631;305;1838;1558;9;;
40132;Labatut;40;525;303;1667;1500;9;;
40133;Labenne;40;473;298;1491;1440;9;;
40134;Labouheyre;40;511;303;843;1220;9;;
40135;Labrit;40;557;304;916;1245;9;;
40136;Lacajunte;40;673;311;2245;1696;9;;
40137;Lacquy;40;604;305;1562;1464;9;;
40138;Lacrabe;40;624;306;2003;1614;9;;
40139;Laglorieuse;40;574;303;1770;1535;9;;
40140;Lagrange;40;628;309;2165;1669;9;;
40141;Lahosse;40;563;305;1721;1518;9;;
40142;Laluque;40;531;302;1085;1303;9;;
40143;Lamothe;40;577;301;1512;1447;9;;
40144;Larbey;40;573;306;2027;1622;9;;
40145;Larrivière-Saint-Savin;40;643;302;1895;1578;9;;
40146;Latrille;40;682;314;2356;1734;9;;
40147;Laurède;40;548;304;1834;1557;9;;
40148;Lauret;40;686;315;2298;1714;9;;
40149;Lencouacq;40;572;305;1206;1343;9;;
40150;Léon;40;504;299;1164;1329;9;;
40151;Lesgor;40;527;299;1202;1342;9;;
40152;Lesperon;40;515;303;919;1246;9;;
40153;Le Leuy;40;569;303;1495;1442;9;;
40154;Lévignacq;40;506;300;934;1251;9;;
40155;Linxe;40;505;300;1093;1305;9;;
40156;Liposthey;40;508;302;734;1183;9;;
40157;Lit-et-Mixe;40;522;298;842;1220;9;;
40158;Losse;40;614;310;2056;1632;9;;
40159;Louer;40;551;299;1379;1402;9;;
40160;Lourquen;40;552;303;1803;1546;9;;
40161;Lubbon;40;610;310;1955;1598;9;;
40162;Lucbardez-et-Bargues;40;564;304;1342;1390;9;;
40163;Lüe;40;508;302;869;1229;9;;
40164;Retjons;40;585;305;1316;1381;9;;
40165;Luglon;40;512;305;956;1258;9;;
40166;Lussagnet;40;635;308;2480;1776;9;;
40167;Luxey;40;555;305;1209;1345;9;;
40168;Magescq;40;514;299;1245;1357;9;;
40169;Maillas;40;587;307;1499;1443;9;;
40170;Maillères;40;534;305;1161;1328;9;;
40171;Mano;40;515;302;1065;1296;9;;
40172;Mant;40;665;309;2201;1681;9;;
40173;Marpaps;40;602;308;1969;1603;9;;
40174;Mauries;40;647;318;2190;1678;9;;
40175;Maurrin;40;621;305;1959;1599;9;;
40176;Mauvezin-d'Armagnac;40;625;305;2193;1679;9;;
40177;Maylis;40;591;306;1898;1579;9;;
40178;Mazerolles;40;571;301;1751;1529;9;;
40179;Mées;40;509;298;1322;1383;9;;
40180;Meilhan;40;558;302;1326;1384;9;;
40181;Messanges;40;469;298;1144;1323;9;;
40182;Mézos;40;528;299;899;1239;9;;
40183;Mimbaste;40;542;298;1494;1441;9;;
40184;Mimizan;40;631;298;1047;1289;9;;
40185;Miramont-Sensacq;40;688;317;2206;1683;9;;
40186;Misson;40;533;301;1610;1481;9;;
40187;Moliets-et-Maa;40;464;298;1099;1307;9;;
40188;Momuy;40;618;305;2026;1622;9;;
40189;Monget;40;639;309;2249;1698;9;;
40190;Monségur;40;645;309;2151;1664;9;;
40191;Montaut;40;582;308;2297;1714;9;;
40192;Mont-de-Marsan;40;555;301;1630;1488;9;;
40193;Montégut;40;638;304;2104;1649;9;;
40194;Montfort-en-Chalosse;40;528;306;1479;1436;9;;
40195;Montgaillard;40;632;307;1870;1569;9;;
40196;Montsoué;40;627;305;1846;1561;9;;
40197;Morcenx-la-Nouvelle;40;513;303;901;1240;9;;
40198;Morganx;40;633;308;2072;1638;9;;
40199;Mouscardès;40;551;306;1726;1520;9;;
40200;Moustey;40;518;300;942;1254;9;;
40201;Mugron;40;558;305;1976;1605;9;;
40202;Narrosse;40;540;300;1300;1375;9;;
40203;Nassiet;40;608;307;1999;1613;9;;
40204;Nerbis;40;569;305;2089;1643;9;;
40205;Nousse;40;526;301;1601;1478;9;;
40206;Oeyregave;40;527;298;1709;1514;9;;
40207;Oeyreluy;40;505;298;1171;1332;9;;
40208;Onard;40;544;299;1555;1462;9;;
40209;Ondres;40;445;299;1658;1497;9;;
40210;Onesse-Laharie;40;505;300;805;1207;9;;
40211;Orist;40;533;300;1437;1422;9;;
40212;Orthevielle;40;526;299;2021;1620;9;;
40213;Orx;40;486;299;1452;1427;9;;
40214;Ossages;40;558;306;1890;1576;9;;
40215;Ousse-Suzan;40;521;302;1196;1340;9;;
40216;Ozourt;40;556;300;1628;1487;9;;
40217;Parentis-en-Born;40;519;300;919;1246;9;;
40218;Parleboscq;40;670;311;2650;1834;9;;
40219;Payros-Cazautets;40;642;313;2045;1628;9;;
40220;Pécorade;40;635;312;2053;1631;9;;
40221;Perquie;40;614;305;1704;1513;9;;
40222;Pey;40;521;300;1543;1458;9;;
40223;Peyre;40;639;309;2223;1689;9;;
40224;Peyrehorade;40;538;298;1552;1461;9;;
40225;Philondenx;40;673;318;2432;1760;9;;
40226;Pimbo;40;679;315;2039;1626;9;;
40227;Pissos;40;519;302;959;1259;9;;
40228;Pomarez;40;573;301;1924;1587;9;;
40229;Pontenx-les-Forges;40;535;299;914;1244;9;;
40230;Pontonx-sur-l'Adour;40;561;299;1293;1373;9;;
40231;Port-de-Lanne;40;526;299;1847;1561;9;;
40232;Poudenx;40;630;306;2107;1649;9;;
40233;Pouillon;40;534;303;1437;1422;9;;
40234;Pouydesseaux;40;590;309;1218;1348;9;;
40235;Poyanne;40;548;304;1897;1578;9;;
40236;Poyartin;40;555;301;1556;1462;9;;
40237;Préchacq-les-Bains;40;552;299;1360;1396;9;;
40238;Pujo-le-Plan;40;593;303;1716;1517;9;;
40239;Puyol-Cazalet;40;667;312;2157;1666;9;;
40240;Renung;40;648;305;2173;1672;9;;
40242;Rimbez-et-Baudiets;40;622;310;2553;1801;9;;
40243;Rion-des-Landes;40;519;303;986;1269;9;;
40244;Rivière-Saas-et-Gourby;40;520;298;1256;1360;9;;
40245;Roquefort;40;576;303;1434;1421;9;;
40246;Sabres;40;521;304;838;1218;9;;
40247;Saint-Agnet;40;694;314;2406;1751;9;;
40248;Saint-André-de-Seignanx;40;477;301;1615;1482;9;;
40249;Saint-Aubin;40;585;302;2029;1623;9;;
40250;Saint-Avit;40;566;302;1201;1342;9;;
40251;Saint-Barthélemy;40;466;298;1704;1513;9;;
40252;Sainte-Colombe;40;623;304;1895;1577;9;;
40253;Saint-Cricq-Chalosse;40;610;308;1916;1585;9;;
40254;Saint-Cricq-du-Gave;40;526;299;1987;1609;9;;
40255;Saint-Cricq-Villeneuve;40;606;302;1566;1466;9;;
40256;Saint-Étienne-d'Orthe;40;523;300;1680;1505;9;;
40257;Sainte-Eulalie-en-Born;40;555;299;856;1225;9;;
40258;Sainte-Foy;40;591;304;1473;1434;9;;
40259;Saint-Gein;40;603;304;1888;1575;9;;
40260;Saint-Geours-d'Auribat;40;546;302;1672;1502;9;;
40261;Saint-Geours-de-Maremne;40;526;300;1339;1389;9;;
40262;Saint-Gor;40;599;307;1495;1442;9;;
